doy,year,NEE_gCm2day,NEE_unc_gCm2day,GPP_gCm2day,GPP_unc_gCm2day,Reco_gCm2day,Reco_unc_gCm2day,Evap_kgH2Om2day,Evap_unc_kgH2Om2day,Cwood_stock_gCm2,Cwood_stock_unc_gCm2,Croots_stock_gCm2,Croots_stock_unc_gCm2,Cfol_stock_gCm2,Cfol_stock_unc,LAI_m2m2,LAI_unc_m2m2,foliage_to_litter_gCm2day,foliage_to_litter_unc_gCm2day,foliage_to_litter_lag_tstep
350,2013,2.27289081,0.645301053,0.103568006,1.442888257,2.428466261,1.010659773,-0.364358134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2013,2.095103495,0.619502028,0.201534316,1.492856821,2.324353538,1.000081322,-0.359755965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2013,2.007338657,0.58565463,0.167940748,1.635587394,1.995161302,1.000011313,-0.169828917,0.166693791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177.58,18.39,52
7,2014,1.732771543,0.626609497,0.241384262,1.353075786,1.851999686,1.000091383,-0.389297728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2014,1.216263265,0.64498612,0.266532873,1.491122787,1.456631406,1.000136629,-0.148058788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2014,1.985534238,0.60341769,0.439146877,1.263639303,2.48955181,1.003251989,-0.189919167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2014,0.821508826,0.621025262,0.168682927,1.408622003,0.768100285,1.003219088,0.354785546,0.208071052,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2014,0.693648887,0.661301345,0.218322876,1.468636265,1.146747005,1.000173213,0.166650315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37,0.25,-9999,-9999,-9999
42,2014,1.471465905,0.622197128,0.209881776,1.557070552,1.630238171,1.000087062,-0.025170039,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49,2014,1.587888358,0.591255182,0.274902286,1.512701485,1.783739312,1.000022625,0.189361591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4,0.25,-9999,-9999,-9999
56,2014,1.740076398,0.617620633,0.365038795,1.641432972,1.856040049,1.000077325,0.402523527,0.212095881,-9999,-9999,-9999,-9999,-9999,-9999,0.55,0.25,-9999,-9999,-9999
63,2014,2.135055805,0.721919426,0.340942777,1.537473872,2.396810632,1.000317108,0.502415782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.57,0.25,-9999,-9999,-9999
70,2014,2.603957086,0.740672156,0.432082446,1.444194966,2.564174874,1.000364228,0.549330099,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.63,0.25,-9999,-9999,-9999
77,2014,2.468781928,0.663610906,0.465973487,1.474584978,2.57157831,1.000167178,0.390190651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
84,2014,2.007654733,0.652796835,0.626037976,1.592854817,2.502115571,1.000130474,0.510749576,0.358192904,-9999,-9999,-9999,-9999,-9999,-9999,0.88,0.25,-9999,-9999,-9999
91,2014,2.04372039,0.671756903,1.046307729,1.570398664,2.79760274,1.001550574,0.735679441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.68,0.25,-9999,-9999,-9999
98,2014,2.687316239,0.66855241,1.96847292,1.623977191,4.192656934,1.000189748,0.323135462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09,0.25,-9999,-9999,-9999
105,2014,1.84266999,0.656074029,1.853946979,1.400032781,3.638316518,1.000161387,0.259860432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.13,0.27,-9999,-9999,-9999
112,2014,1.620484827,0.747486522,2.444609201,1.426858112,3.722090042,1.006308414,0.32328439,0.338256913,-9999,-9999,-9999,-9999,-9999,-9999,1.38,0.28,-9999,-9999,-9999
119,2014,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
126,2014,-1.563212182,0.692976847,6.84813968,1.468918992,5.850934285,1.000332517,1.220730757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.76,1.02,-9999,-9999,-9999
133,2014,-2.68309454,0.622197128,7.046945736,1.218761111,4.302639702,1.000087062,0.974441149,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.03,2.31,-9999,-9999,-9999
140,2014,-4.082550979,0.712135775,8.326106955,1.498296303,4.091023847,1.000293159,1.370033994,0.306115428,-9999,-9999,-9999,-9999,-9999,-9999,3.78,1.77,-9999,-9999,-9999
147,2014,-5.220735559,0.661997414,9.954655865,1.336924569,4.451863266,1.001528327,2.019984941,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,1.01,-9999,-9999,-9999
154,2014,-5.552002805,0.759983293,10.37203311,1.567837211,4.238606673,1.000414035,1.302344305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.9,1.38,-9999,-9999,-9999
161,2014,-7.7629699,0.698114418,10.46045208,1.510264662,2.193487225,1.003462905,2.543853407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.8,0.97,-9999,-9999,-9999
168,2014,-7.589794364,0.760951596,10.09822491,1.62681906,1.833523644,1.001769698,1.466893293,0.432467476,-9999,-9999,-9999,-9999,-9999,-9999,5.9,1.5,-9999,-9999,-9999
175,2014,-8.329859808,0.653329576,11.80253016,1.388357659,3.00579269,1.000155231,1.555631182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
182,2014,-7.951153005,0.650439618,11.21196218,1.391690785,1.991148651,1.010671256,1.436933767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
189,2014,-3.739689201,0.712888664,6.436468505,1.537289354,2.218189554,1.001640938,1.414703927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.17,0.92,-9999,-9999,-9999
196,2014,-5.405772047,0.72834083,9.089037625,1.496667521,3.522552215,1.001686446,1.970944112,0.368723284,-9999,-9999,-9999,-9999,-9999,-9999,5.49,1.15,-9999,-9999,-9999
203,2014,-9.233340416,0.700509378,14.66916269,1.400337173,6.017584551,1.0199056,2.824663263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.85,2.19,-9999,-9999,-9999
210,2014,-7.365773676,0.789394593,12.83866866,1.617181812,5.853784734,1.000492239,2.956104089,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.73,1.45,-9999,-9999,-9999
217,2014,-5.777714546,0.642879807,10.40355085,1.308101668,4.510753494,1.006078115,1.538352991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.88,1.28,-9999,-9999,-9999
224,2014,-8.701972413,0.730857342,12.46962994,1.539524202,3.210442342,1.001692856,2.895812908,0.457049084,-9999,-9999,-9999,-9999,-9999,-9999,4.04,1.14,-9999,-9999,-9999
231,2014,-5.609588288,0.58565463,10.12365384,1.278819489,4.076335303,1.000011313,1.956440245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.55,2.39,-9999,-9999,-9999
238,2014,-5.522295103,0.591255182,9.817973473,1.035500225,4.429624013,1.000022625,1.769617537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.02,1.04,-9999,-9999,-9999
245,2014,-5.112035173,0.634193637,10.27118703,1.194125724,5.115843841,1.003317146,1.293360014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.93,1,-9999,-9999,-9999
252,2014,-4.414970831,0.709675412,9.037715833,1.459012069,4.488712204,1.000271055,1.232620623,0.279108999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
259,2014,-2.249421805,0.718704545,5.596528836,1.407304175,4.125447564,1.000309263,0.778147515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.12,0.44,-9999,-9999,-9999
266,2014,-2.456452092,0.625154104,5.88125329,1.168940766,3.988188141,1.006039768,0.554441971,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.6,0.93,-9999,-9999,-9999
273,2014,-1.972312688,0.700423029,6.170875596,1.375691065,4.002960662,1.00161803,0.905438306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
280,2014,-1.742657758,0.65900739,5.879831369,1.416885502,3.723591246,1.001521517,1.281606301,0.329423461,-9999,-9999,-9999,-9999,-9999,-9999,3.62,1.02,-9999,-9999,-9999
287,2014,0.479629247,0.611954787,2.948627524,1.274177044,3.214545937,1.000065369,0.296362715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.36,0.52,-9999,-9999,-9999
294,2014,0.87502339,0.59680318,2.126711883,1.281464369,2.752211114,1.000033938,0.219475589,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.82,0.99,-9999,-9999,-9999
301,2014,1.858217038,0.591255182,1.08470347,1.401451181,2.729735418,1.000022625,0.2802676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.82,0.34,-9999,-9999,-9999
308,2014,3.903143183,0.59634885,0.669273869,1.579753285,4.278793931,1.000033007,0.053889568,0.14012755,-9999,-9999,-9999,-9999,-9999,-9999,1.12,0.25,-9999,-9999,-9999
315,2014,3.163162211,0.66604491,0.290726383,1.627592327,3.357125836,1.000184009,0.109905777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
322,2014,3.098588783,0.627478339,0.497025556,1.315721254,3.751456876,1.000098426,0.142166124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
329,2014,3.017193824,0.6692739,0.39328087,1.526290042,3.315312012,1.000191486,0.080521562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,2014,1.989784313,0.644422283,0.214590305,1.489960141,2.113743326,1.000135375,0.135826796,0.275277984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2014,1.44490567,0.664156137,0.335687284,1.356006042,2.225866114,1.000179688,-0.180758514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2014,1.642015482,0.58,0.135680742,1.407556329,1.749462624,1,-0.327093809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2014,1.882370815,0.58,0.153755341,1.539757497,1.954451469,1,-0.609651436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2014,1.846275363,0.58,0.140177119,1.777640758,1.793920608,1,-0.172344538,0.152561103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.98,20.12,52
7,2015,1.721260129,0.59634885,0.13661539,1.485410822,1.366937871,1.000033007,-0.16464897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2015,1.433053982,0.58,0.12169516,1.613666311,1.44534419,1,-0.524876168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2015,1.410863603,0.606545395,0.093569162,1.556849407,1.342047201,1.000054057,-0.043256909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2015,1.166392231,0.58,0.238257256,1.496834513,1.20507542,1,-0.065688865,0.105754442,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2015,1.074416045,0.58,0.142610424,1.530676764,1.13786611,1,-0.026986832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,2015,1.011000624,0.58565463,0.274416913,1.583311075,1.167244419,1.000011313,0.019000529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1,0.25,-9999,-9999,-9999
49,2015,1.230957377,0.649658645,0.183086518,1.433563529,1.168455112,1.00014701,0.186679882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.54,0.25,-9999,-9999,-9999
56,2015,1.215806978,0.59680318,0.287804654,1.593285813,1.354029597,1.000033938,0.031584661,0.15444622,-9999,-9999,-9999,-9999,-9999,-9999,0.65,0.25,-9999,-9999,-9999
63,2015,1.343465756,0.58,0.272580685,1.588021865,1.48166064,1,0.150439266,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,2015,1.686595555,0.624212875,0.258510838,1.498359233,1.771205651,1.000091383,0.277513015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
77,2015,1.452206085,0.627150742,0.364469674,1.411126375,1.835007673,1.001451443,0.48545124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
84,2015,2.015321304,0.663779943,0.910954777,1.447240453,3.337117407,1.000178925,0.465690132,0.215731879,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
91,2015,1.469545277,0.58,0.515094062,1.460254612,1.973762115,1,0.494765512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.52,0.25,-9999,-9999,-9999
98,2015,1.303758428,0.666801516,0.73715997,1.354125931,1.96377119,1.000185824,0.598527753,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.66,0.25,-9999,-9999,-9999
105,2015,1.841923679,0.652075653,1.765440907,1.358774115,3.451542412,1.006098435,0.744730015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.95,0.25,-9999,-9999,-9999
112,2015,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,0.213886643,-9999,-9999,-9999,-9999,-9999,-9999,1.22,0.25,-9999,-9999,-9999
119,2015,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3,0.26,-9999,-9999,-9999
126,2015,-0.98202307,0.706210229,6.251290541,1.356420921,5.054694318,1.001685049,1.444865369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.9,1.66,-9999,-9999,-9999
133,2015,-2.438786432,0.622632598,7.969400301,1.363772495,5.291457759,1.000087993,1.80867955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.54,0.92,-9999,-9999,-9999
140,2015,-4.194836925,0.657533606,9.923524489,1.260537514,6.106184269,1.000164725,1.768058222,0.309833939,-9999,-9999,-9999,-9999,-9999,-9999,6.04,1.85,-9999,-9999,-9999
147,2015,-4.53084495,0.629470459,10.0138251,1.180778334,6.394209357,1.000102695,1.417882253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.63,0.94,-9999,-9999,-9999
154,2015,-5.363993794,0.58565463,10.41869712,1.101010403,5.243798891,1.000011313,1.820998186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,2015,-7.059433138,0.644422283,12.79090853,1.270642312,5.577523536,1.000135375,2.402650528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.67,0.87,-9999,-9999,-9999
168,2015,-7.609030007,0.682885817,13.79773368,1.386824806,5.303708873,1.010744778,2.080062392,0.300207821,-9999,-9999,-9999,-9999,-9999,-9999,3.2,1.63,-9999,-9999,-9999
175,2015,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
182,2015,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.8,1.36,-9999,-9999,-9999
189,2015,-5.870523564,0.678651721,11.74397726,1.193429781,5.811933921,1.000213176,1.617624806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.48,1.34,-9999,-9999,-9999
196,2015,-7.457642173,0.677226331,11.8362835,1.348853074,4.331337083,1.000209953,1.296719704,0.286784057,-9999,-9999,-9999,-9999,-9999,-9999,4.77,0.96,-9999,-9999,-9999
203,2015,-7.29092485,0.731812054,12.26202961,1.544658019,4.681788413,1.000342068,1.815368992,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,2015,-7.650399462,0.661834165,11.59359263,1.338967401,3.520472993,1.000174461,1.791213764,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.94,1.01,-9999,-9999,-9999
217,2015,-7.082967066,0.697339653,10.29961894,1.381694472,3.10688882,1.003461076,2.287135949,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.8,1.36,-9999,-9999,-9999
224,2015,-5.054380233,0.601849895,8.259117594,1.246563273,2.956019969,1.000044319,2.106552796,0.374008756,-9999,-9999,-9999,-9999,-9999,-9999,6.52,1.34,-9999,-9999,-9999
231,2015,-3.531070243,0.626609497,6.902698586,1.305226135,3.249597557,1.000096539,1.079842148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.68,1.41,-9999,-9999,-9999
238,2015,-4.641466936,0.67624448,8.223933386,1.359616893,3.544359219,1.00156094,1.588296162,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.78,1.25,-9999,-9999,-9999
245,2015,-4.902140423,0.717893393,8.612528954,1.461498975,3.569609919,1.000291221,2.094713359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.18,1.76,-9999,-9999,-9999
252,2015,-5.751164622,0.606545395,8.289110137,1.114947873,2.610976544,1.000054057,1.380271191,0.325042356,-9999,-9999,-9999,-9999,-9999,-9999,4.99,2.01,-9999,-9999,-9999
259,2015,-3.550711333,0.614159114,6.535155647,1.223667304,3.207463317,1.00007001,0.740575884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.08,0.82,-9999,-9999,-9999
266,2015,-4.140372458,0.58565463,7.587379959,1.152993548,3.440608849,1.000011313,0.599068981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.21,1.05,-9999,-9999,-9999
273,2015,-3.779813889,0.607301113,6.814216439,1.375060003,2.574718681,1.000055632,0.666564569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.03,2.11,-9999,-9999,-9999
280,2015,-2.160444877,0.701581311,5.248510808,1.436878452,3.041478722,1.000265544,0.346076638,0.231537368,-9999,-9999,-9999,-9999,-9999,-9999,4.57,0.93,-9999,-9999,-9999
287,2015,0.156457666,0.591255182,2.364595447,1.258769032,2.438059225,1.000022625,0.114305488,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.69,1.07,-9999,-9999,-9999
294,2015,1.420104498,0.59680318,1.166067341,1.670894829,1.991535393,1.000033938,0.022832314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.19,0.71,-9999,-9999,-9999
301,2015,1.540707618,0.601849895,1.559098886,1.279579955,3.053538681,1.000044319,0.092448084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.25,-9999,-9999,-9999
308,2015,4.107251081,0.659315524,0.661396216,1.489630979,4.815086691,1.000168701,0.241883805,0.18313528,-9999,-9999,-9999,-9999,-9999,-9999,0.9,0.25,-9999,-9999,-9999
315,2015,3.940171903,0.58,0.422064387,1.53293376,4.419719856,1,-0.00644391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.77,0.25,-9999,-9999,-9999
322,2015,3.304671177,0.58565463,0.204940546,1.556267799,3.427923332,1.000011313,-0.244532703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.67,0.25,-9999,-9999,-9999
329,2015,2.25009052,0.58,0.33277211,1.387973772,2.618448799,1,-0.110580982,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,2015,2.516449835,0.588688341,0.344120398,1.365496038,2.831134017,1.001371132,-0.338003133,0.058479528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2015,2.500684235,0.621327705,0.358031874,1.555650546,2.878118489,1.000085227,-0.288521753,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2015,2.915070165,0.58565463,0.335775798,1.54054516,2.904798473,1.000011313,-0.23772985,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2015,3.479316129,0.58,0.353828477,1.416483646,3.639625118,1,-0.473948638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2015,1.818464905,0.59634885,0.282505222,1.521386042,1.975911189,1.000033007,-0.240875083,0.130485515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,183.75,34.82,52
7,2016,0.435684257,0.588688341,0.084421675,1.47376292,0.330398904,1.000033007,-0.068439474,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,0.160548897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.25,-9999,-9999,-9999
42,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.46,0.25,-9999,-9999,-9999
49,2016,0.489861321,0.682883025,0.120081312,1.512009082,0.19840511,1.001576479,-0.020637657,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.33,0.25,-9999,-9999,-9999
56,2016,1.841326422,0.58,0.436510691,1.519670563,1.996240279,1,-0.029953813,0.191579046,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,2016,1.172961402,0.601849895,0.501912112,1.506531778,0.968178795,1.000044319,0.133448721,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,2016,0.718253318,0.678486389,0.492499099,1.515888662,0.350781904,1.000212741,0.121233782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.47,0.25,-9999,-9999,-9999
77,2016,1.682397413,0.639287676,-9999,2.116306013,0.717951239,1.000124063,0.153646286,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.51,0.25,-9999,-9999,-9999
84,2016,1.460050221,0.627471602,-9999,2.116306013,0.846267387,1.000098374,0.214066263,0.244343396,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
91,2016,0.959624289,0.601849895,2.571360929,1.506531778,0.79394017,1.000044319,0.213721981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.82,0.25,-9999,-9999,-9999
98,2016,1.003766018,0.698989232,0.970638163,1.515888662,2.155375946,1.019902092,0.339794941,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4,0.25,-9999,-9999,-9999
105,2016,2.635858955,0.696029708,1.43011427,1.431400417,3.677049489,1.01077556,0.699526965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.06,0.34,-9999,-9999,-9999
112,2016,1.932807597,0.622370774,1.953270529,1.366425852,3.821248105,1.001441046,0.785096025,0.260957611,-9999,-9999,-9999,-9999,-9999,-9999,0.58,0.25,-9999,-9999,-9999
119,2016,0.911796182,0.611954787,2.300402258,1.357896839,3.12775286,1.000065369,0.780634075,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.39,0.29,-9999,-9999,-9999
126,2016,0.433636108,0.640004734,3.673625452,1.363358847,3.845787201,1.000125638,1.106515615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5,0.31,-9999,-9999,-9999
133,2016,-0.709355692,0.633130352,7.168868126,1.458159378,5.820398421,1.000110617,1.991018955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1,0.78,-9999,-9999,-9999
140,2016,-3.175795175,0.58565463,8.299653301,1.176040794,5.030831555,1.000011313,1.25723726,0.235048859,-9999,-9999,-9999,-9999,-9999,-9999,4.83,1.01,-9999,-9999,-9999
147,2016,-3.477976686,0.663604536,9.310989856,1.386640976,5.675571584,1.000178438,1.354957409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
154,2016,-7.387630999,0.719007263,10.79049333,1.477699834,5.193937522,1.000309955,2.172444171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,2016,-7.906629497,0.670914304,13.35207006,1.356818628,5.70903468,1.000195248,2.122894053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.5,0.91,-9999,-9999,-9999
168,2016,-5.490188875,0.654857244,12.02566978,1.405382531,5.322358872,1.00014733,2.95140672,0.388312546,-9999,-9999,-9999,-9999,-9999,-9999,5.8,1.39,-9999,-9999,-9999
175,2016,-7.157633007,0.685497183,14.18849324,1.402270242,6.404110114,1.000206527,3.833681376,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
182,2016,-8.484967091,0.685197326,14.21895893,1.416228068,5.580318687,1.001581987,2.520292044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.8,1.36,-9999,-9999,-9999
189,2016,-7.607529432,0.664438571,11.84576943,1.41810926,3.999841458,1.000180332,2.128650218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.23,2.03,-9999,-9999,-9999
196,2016,-7.822395138,0.665859391,12.28484783,1.404014712,4.072081278,1.000183593,2.225985257,0.4165644,-9999,-9999,-9999,-9999,-9999,-9999,6.07,1.27,-9999,-9999,-9999
203,2016,-7.144528358,0.634193637,12.29622288,1.410597908,5.024780875,1.000274448,1.52324642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,2016,-5.802114947,0.715033242,10.61709853,1.495869337,5.049839023,1.046685188,0.685564236,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.85,1.41,-9999,-9999,-9999
217,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.53,0.9,-9999,-9999,-9999
224,2016,-5.153691672,0.703877494,9.136868963,1.422578881,3.97289334,1.006215151,1.275909654,0.287802911,-9999,-9999,-9999,-9999,-9999,-9999,5.14,1.05,-9999,-9999,-9999
231,2016,-5.85902209,0.642613852,10.31266596,1.33914502,4.344366709,1.000131378,1.840836022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.5,1.12,-9999,-9999,-9999
238,2016,-4.391606939,0.724991186,8.613378103,1.484079699,4.378593021,1.000324785,1.644705445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.17,1.07,-9999,-9999,-9999
245,2016,-3.265877331,0.696182045,6.951453521,1.35100663,4.002791021,1.003458331,1.661747303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.19,1.11,-9999,-9999,-9999
252,2016,-2.86667083,0.660891355,6.126653703,1.320092015,3.101701185,1.000172282,1.179699561,0.365424779,-9999,-9999,-9999,-9999,-9999,-9999,4.69,0.96,-9999,-9999,-9999
259,2016,-1.566655603,0.693576736,5.881665026,1.394358845,3.456775191,1.01076979,1.440284327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.64,1.04,-9999,-9999,-9999
