TIMESTAMP,MeanT,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,Precip,WS_ERA
19970321,1.111,0.052,1.465,2.085,1.541,130.753,280.565,1.057,95.988,4.314,2.799
19970322,0.603,-0.243,0.797,1.381,1.691,116.792,277.483,1.63,96.759,0.734,2.616
19970323,-0.227,-0.935,1.566,0.424,1.165,60.859,284.551,1.214,95.896,3.48,2.421
19970324,1.983,1.691,1.542,2.253,1.63,101.016,300.726,1.113,95.395,0.194,1.32
19970325,2.63,2.32,0.431,2.893,1.186,78.284,307.489,1.176,95.804,2.941,1.688
19970326,6.036,4.986,3.271,6.924,3.051,127.398,304.465,2.788,96.149,0.461,2.984
19970327,9.838,8.918,0.735,10.617,1.458,131.873,312.163,4.414,95.71,0.814,5.389
19970328,5.813,6.605,3.549,5.143,0.98,136.98,300.314,2.62,95.065,5.672,7.428
19970329,3.103,2.296,0.388,3.786,1.032,149.723,287.707,1.418,95.771,3.99,5.531
19970330,3.963,3.283,2.029,4.539,2.061,73.089,301.907,1.811,96.515,2.241,3.084
19970331,7.295,5.337,1.847,8.951,3.423,208.169,272.121,3.41,96.767,0.044,2.432
