doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms
329,6.96285714285714,10.7642857142857,8.88934523809524,389.747232142857,2.47468937142857,0.221091071428571,3.30687830687831E-06,3.786125
336,2.63857142857143,4.97571428571429,3.91928571428571,398.798523809524,2.16504694285714,0.0223845238095238,3.22420634920635E-05,2.3294880952381
343,-1.07571428571429,3.40714285714286,0.869821428571429,394.412080357143,2.82068151428571,0.0950639880952381,1.48809523809524E-06,2.62620535714286
350,-0.477142857142857,4.52428571428571,1.69052083333333,388.905047619048,2.31542254285714,0.0664580357142857,6.31613756613757E-05,4.85877678571429
357,-1.87714285714286,2.67,0.512113095238095,389.197797619048,2.5745526,0.0384544642857143,2.41402116402116E-05,4.45483333333333
365,-0.99625,2.365,0.531588541666667,388.8671171875,2.19969045,0.09431328125,2.02546296296296E-06,4.21971354166667
7,-5.37,-1.43571428571429,-3.52767857142857,392.491636904762,1.48412442857143,0.0147690476190476,1.30621693121693E-05,3.03008928571429
14,0.727142857142857,5.38428571428571,3.08875,385.020014880952,1.59449065714286,0.055147619047619,4.51388888888889E-05,4.00915476190476
21,-2.35285714285714,1.24428571428571,-0.368303571428571,385.429633928571,1.99670708571429,0.0513279761904762,2.66203703703704E-05,4.02673214285714
28,-5.40142857142857,-1.29714285714286,-3.55300595238095,396.31755952381,3.22515977142857,0.0480592261904762,1.65343915343915E-06,2.7426130952381
35,3.13857142857143,6.32714285714286,4.72205357142857,382.0054375,2.25600557142857,0.149110714285714,4.92724867724868E-05,5.7687619047619
42,1.76142857142857,6.17714285714286,3.61080357142857,383.662907738095,2.71251591428571,0.145112202380952,4.21626984126984E-05,5.19803869047619
49,-0.491428571428571,3.06571428571429,1.46925595238095,386.707601190476,4.15387928571429,0.0571410714285714,8.26719576719577E-07,2.62826785714286
56,-4.35428571428571,0.177142857142857,-2.23035714285714,386.032470238095,5.14760528571429,0.107928571428571,6.77910052910053E-06,3.78886011904762
63,-3.61,0.285714285714286,-1.88107142857143,388.503294642857,6.79092428571429,0.0866434523809524,1.15740740740741E-06,2.91897023809524
70,-4.36285714285714,0.161428571428571,-2.06672619047619,390.324199404762,7.3886202,0.0825208333333333,1.63690476190476E-05,2.74663988095238
77,3.81857142857143,9.25714285714286,6.38788690476191,388.598744047619,8.4199374,0.252591666666667,6.61375661375661E-07,3.49582738095238
84,4.59428571428571,9.96857142857143,7.15901785714286,386.226785714286,8.36407182857143,0.26434375,4.51388888888889E-05,4.42012797619048
91,-0.782857142857143,6.50714285714286,2.9803869047619,387.580285714286,13.0737715714286,0.289549404761905,9.92063492063492E-07,2.5179494047619
98,3.77714285714286,9.81714285714286,6.53354166666667,385.840892857143,9.6700464,0.249685119047619,2.33134920634921E-05,3.40184226190476
105,2.18428571428571,7.45857142857143,4.51529761904762,383.203011904762,11.6778103714286,0.177136011904762,1.60383597883598E-05,2.27125595238095
112,7.38,14.7314285714286,11.1924880952381,380.544345238095,16.685973,0.615072023809524,5.62169312169312E-06,2.538125
119,7.21142857142857,14.3528571428571,10.7086607142857,379.969505952381,18.1481109428571,0.417066071428571,1.35582010582011E-05,2.3678244047619
126,8.58857142857143,15.9814285714286,12.1059523809524,382.094773809524,15.9589200857143,0.338642857142857,7.07671957671958E-05,2.84209523809524
133,5.45571428571429,10.56,7.73101190476191,383.732419642857,10.8068554285714,0.115773511904762,0.000113921957671958,3.04415178571429
140,8.02857142857143,15.0971428571429,11.673869047619,372.919285714286,17.7696303428571,0.413152678571429,8.76322751322751E-06,2.47777976190476
147,4.66571428571429,11.5142857142857,8.16229166666667,377.996613095238,16.6149750857143,0.30085,1.73611111111111E-05,3.10424404761905
154,8.85571428571428,15.24,12.1753273809524,369.043068452381,18.8709410571429,0.452559226190476,1.32275132275132E-06,2.15883928571429
161,12.0614285714286,19.5128571428571,15.9281547619048,371.99144047619,18.5756592857143,0.57818630952381,5.20833333333333E-05,2.59221726190476
168,11.0542857142857,18.2457142857143,14.6009821428571,381.26255952381,18.9492608571429,0.414864880952381,9.75529100529101E-06,3.16592261904762
175,8.99571428571429,15.9842857142857,12.1100297619048,382.104285714286,18.2721972857143,0.308014880952381,4.24933862433862E-05,3.2662380952381
182,10.6814285714286,17.6571428571429,14.1025595238095,369.896300595238,21.3266910857143,0.537720535714286,2.11640211640212E-05,3.37363095238095
189,9.92,16.8785714285714,13.2824404761905,369.622797619048,19.7271246857143,0.386566071428571,5.29100529100529E-05,3.22687797619048
196,9.38142857142857,14.65,11.9677380952381,376.372151785714,11.3097715714286,0.185845833333333,4.61309523809524E-05,3.50436607142857
203,14.3357142857143,22.0014285714286,17.6817261904762,376.676482142857,17.4727447714286,0.388002678571429,4.82804232804233E-05,2.82929761904762
210,12.01,19.6228571428571,15.8727678571429,373.861616071429,16.9048540285714,0.419538690476191,5.48941798941799E-05,2.2667619047619
217,16.6157142857143,23.8628571428571,20.2463095238095,367.001764880952,22.62015,1.03528452380952,0,1.81722321428571
224,16.4785714285714,25.4842857142857,21.215744047619,371.382321428571,22.6122986571429,1.18802619047619,0,2.76890476190476
231,14.1085714285714,21.3371428571429,17.6816071428571,375.085973214286,14.8528175142857,0.486901190476191,1.86838624338624E-05,3.18502678571429
238,12.2342857142857,18.4714285714286,15.1104166666667,372.803452380952,13.7470672285714,0.411845535714286,4.16666666666667E-05,3.16063095238095
245,10.4814285714286,16.0842857142857,13.130625,374.622639880952,10.8009473142857,0.201948511904762,5.02645502645503E-05,3.29821130952381
252,14.08,21.9271428571429,17.7909821428571,371.164107142857,19.3404111428571,0.81461994047619,0,2.15564583333333
259,10.35,18.0028571428571,14.4711011904762,371.865741071429,13.7748821142857,0.589219345238095,8.26719576719577E-06,3.49074404761905
266,8.97428571428571,14.4585714285714,11.7735416666667,375.891113095238,11.0843202857143,0.390341071428571,2.43055555555556E-05,3.58660119047619
273,7.64428571428571,11.2042857142857,9.35657738095238,380.705077380952,4.01785714285714,0.0523702380952381,4.91071428571429E-05,3.6970119047619
280,9.37428571428571,15.9157142857143,12.4924107142857,373.35500297619,9.06937765714286,0.318519642857143,5.45634920634921E-06,2.76202976190476
287,3.26428571428571,9.50571428571429,6.2525,375.424375,8.99779011428571,0.202852678571429,8.26719576719577E-07,2.88346428571429
294,4.34714285714286,9.58142857142857,6.89601190476191,376.970208333333,4.46698825714286,0.13404494047619,1.30621693121693E-05,2.88163392857143
301,8.54857142857143,14.0771428571429,11.5133035714286,377.196916666667,7.02201008571429,0.32518125,6.94444444444444E-06,3.49137797619048
308,6.89428571428571,10.7614285714286,8.61690476190476,392.835476190476,2.97869657142857,0.0829735119047619,5.78703703703704E-06,2.55228869047619
315,2.39,4.75428571428571,3.55125,389.650443452381,2.84383748571429,0.0625520833333333,2.5462962962963E-05,2.91031547619048
322,0.578571428571429,3.62285714285714,1.88300595238095,387.163392857143,2.03044294285714,0.0161866071428571,1.24007936507937E-05,3.81443452380952
329,-0.482857142857143,4.29142857142857,1.76029761904762,378.462985119048,1.99896608571429,0.0487464285714286,0.000103505291005291,4.01411607142857
336,0.6,3.83428571428571,2.2341369047619,389.565919642857,1.96145485714286,0.0713684523809524,4.79497354497355E-06,3.23302083333333
343,-0.947142857142857,1.86142857142857,0.472946428571429,396.93243452381,1.54618328571429,0.0287303571428571,0,1.78922023809524
350,-4.56285714285714,0.0628571428571428,-2.376875,412.260044642857,2.74201662857143,0.0575404761904762,1.65343915343915E-07,2.30702380952381
357,-3.80571428571429,0.347142857142857,-1.74925595238095,400.629160714286,2.88478542857143,0.0514008928571429,2.56283068783069E-05,4.19633333333333
366,-0.58,2.47333333333333,0.88287037037037,378.325185185185,1.0621856,0.027081712962963,1.32458847736626E-05,4.46607407407407
7,1.94,5.06857142857143,3.38324404761905,380.722392857143,1.23935914285714,0.0852351190476191,1.27314814814815E-05,5.38908333333333
14,2.54714285714286,6.04428571428571,4.34758928571429,383.510178571429,2.08464042857143,0.125914583333333,4.13359788359788E-06,4.84800297619048
21,-0.885714285714286,2.80714285714286,0.872559523809524,387.597863095238,2.55784062857143,0.0877508928571429,4.51388888888889E-05,4.73461904761905
28,-4.94285714285714,-2.56285714285714,-3.89970238095238,387.632767857143,3.05057494285714,0.0520065476190476,3.02579365079365E-05,3.42907142857143
35,-2.80571428571429,0.105714285714286,-1.32291666666667,387.77094047619,2.94790551428571,0.0709452380952381,1.86838624338624E-05,3.83048214285714
42,-4.16,-0.137142857142857,-1.86270833333333,396.368392857143,4.9980474,0.0749821428571429,2.74470899470899E-05,3.02441369047619
49,-3.67428571428571,-0.0985714285714284,-1.93827380952381,383.65555952381,3.13212548571429,0.0489217261904762,4.59656084656085E-05,4.04431845238095
56,-5.05428571428571,-2.03571428571429,-3.62425595238095,389.184345238095,5.07261754285714,0.0429196428571429,1.43849206349206E-05,2.93611607142857
63,-8.33428571428571,-3.83571428571429,-5.96830357142857,388.08425297619,9.81226414285714,0.103409226190476,8.92857142857143E-06,3.33266666666667
70,-5.06428571428571,-0.714285714285714,-2.75488095238095,386.949928571429,7.38903857142857,0.0664982142857143,1.62037037037037E-05,3.32811011904762
77,3.15857142857143,8.79714285714286,5.63229166666667,383.927732142857,10.6451863714286,0.269545833333333,3.19113756613757E-05,4.23395535714286
84,1.77142857142857,10.1742857142857,5.88901785714286,388.584107142857,11.8764943714286,0.24500625,2.08333333333333E-05,2.59119642857143
91,2.91285714285714,9.62142857142857,6.10110119047619,394.02869047619,11.1411288,0.16884880952381,1.15740740740741E-06,2.70840178571429
98,5.35571428571429,12.8271428571429,9.23235119047619,382.02494047619,14.8210053428571,0.548464583333333,1.60383597883598E-05,2.78305357142857
105,4.79142857142857,10.4585714285714,7.80008928571429,382.345595238095,10.873521,0.322685714285714,5.29100529100529E-06,2.21949702380952
112,5.21285714285714,12.3542857142857,8.75020833333333,380.290833333333,16.4794487142857,0.38278869047619,2.39748677248677E-05,2.94455654761905
119,5.43714285714286,12.0214285714286,8.69434523809524,381.145041666667,13.5988997142857,0.313641369047619,2.69510582010582E-05,2.6351875
126,10.5714285714286,17.5714285714286,13.84875,377.220119047619,16.8990642,0.594919345238095,1.71957671957672E-05,2.95924404761905
133,2.18428571428571,9.45428571428571,5.50008928571429,379.874479166667,18.5868648,0.207388392857143,3.27380952380952E-05,3.14010416666667
140,5.41285714285714,12.2928571428571,8.70199404761905,376.941202380952,15.8625141428571,0.343,5.72089947089947E-05,2.43652976190476
147,12.5128571428571,19.7842857142857,16.2406845238095,374.539488095238,20.2738546285714,0.708749702380952,2.89351851851852E-05,2.78912202380952
154,11.3271428571429,19.5214285714286,15.6016071428571,373.914672619048,22.2714853714286,0.734548511904762,2.16600529100529E-05,2.92990178571429
161,7.16428571428571,13.11,10.2205357142857,374.302610119048,16.9812133714286,0.306184226190476,2.33134920634921E-05,3.25552678571429
168,10.3685714285714,17.0428571428571,13.8446726190476,371.215625,18.4153188857143,0.556342857142857,1.65343915343915E-06,2.61446130952381
175,15.2571428571429,23.6142857142857,19.5733333333333,367.252761904762,27.4322944285714,0.982794345238095,0,2.13463392857143
182,13.7814285714286,20.3814285714286,17.0314583333333,373.770148809524,16.9556207142857,0.505669940476191,9.19312169312169E-05,2.19502678571429
189,11.4771428571429,18.5128571428571,14.8864880952381,373.997178571429,17.2141498285714,0.417599107142857,2.19907407407407E-05,2.51230654761905
196,15.8742857142857,24.0528571428571,20.0102380952381,363.232113095238,24.3291929142857,1.01790863095238,1.38888888888889E-05,2.41138095238095
203,11.95,18.9714285714286,15.4215178571429,370.472630952381,17.5058614285714,0.51875,4.71230158730159E-05,3.52969345238095
210,13.6571428571429,22.0914285714286,17.7877083333333,374.312348214286,17.3552302285714,0.550038095238095,5.19179894179894E-05,2.69102976190476
217,11.6271428571429,18.7571428571429,15.1346726190476,370.873276785714,16.2766977428571,0.455898214285714,1.62037037037037E-05,2.92703869047619
224,9.20285714285714,15.0371428571429,11.6282142857143,370.388125,14.1674405142857,0.209855357142857,3.60449735449735E-05,3.34289285714286
231,11.85,18.8342857142857,15.2179761904762,367.136571428571,15.7368684857143,0.426980654761905,1.73611111111111E-05,2.71379166666667
238,12.72,18.0885714285714,15.1787797619048,367.665833333333,9.61459174285714,0.249122619047619,4.1005291005291E-05,2.95446726190476
245,14.2942857142857,22.6957142857143,18.5333928571429,366.914443452381,19.6959517714286,0.808398214285714,2.5297619047619E-05,2.12208928571429
252,16.0142857142857,23.6,19.8640476190476,371.672738095238,17.9352987428571,1.03169285714286,1.65343915343915E-07,2.21672321428571
259,12.3957142857143,17.47,14.797380952381,375.966744047619,7.84441542857143,0.252963095238095,5.12566137566138E-05,2.64437797619048
266,7.85714285714286,14.9585714285714,11.228125,373.671041666667,16.3661472,0.435901488095238,4.96031746031746E-07,2.16929464285714
273,10.7085714285714,15.4457142857143,12.8935119047619,373.550258928571,9.2550906,0.372598214285714,2.57936507936508E-05,2.94658630952381
280,8.62142857142857,12.3042857142857,10.2578869047619,382.754672619048,5.07331928571429,0.0858627976190476,2.24867724867725E-05,3.32025
287,7.91285714285714,15.3657142857143,11.650625,381.264729166667,11.289708,0.297725892857143,0,2.06841369047619
294,4.36,11.0142857142857,7.78818452380952,384.630488095238,9.24808628571428,0.203255654761905,1.15740740740741E-05,3.12089880952381
301,10.3185714285714,15.1328571428571,12.4506547619048,381.653720238095,5.59543988571429,0.238103273809524,3.35648148148148E-05,3.73535714285714
308,8.43428571428571,14.1428571428571,11.094375,393.17675,5.50358742857143,0.248417857142857,3.96825396825397E-06,2.86670535714286
315,5.42142857142857,9.38,7.35345238095238,390.54812202381,4.49402271428571,0.172726488095238,1.04166666666667E-05,3.55487202380952
322,1.64857142857143,5.24714285714286,3.43199404761905,393.191616071429,2.93764242857143,0.0742550595238095,2.76124338624339E-05,3.14355357142857
329,-2.16,0.888571428571429,-0.529910714285714,391.969889880952,2.00950071428571,0.0338363095238095,1.86838624338624E-05,3.33240773809524
336,-2.52714285714286,0.105714285714286,-1.32056547619048,389.286181547619,2.77086368571429,0.0808764880952381,2.48015873015873E-06,2.78335714285714
343,0.854285714285714,3.27142857142857,2.16339285714286,388.362991071429,1.46756468571429,0.055346130952381,1.47156084656085E-05,2.82672916666667
350,-1.40285714285714,2.13142857142857,0.416428571428571,386.913196428571,1.16827585714286,0.0265026785714286,3.75330687830688E-05,3.73758035714286
357,-1.43285714285714,0.921428571428571,-0.229940476190476,391.828297619048,0.843280714285714,0.0140821428571429,3.19113756613757E-05,4.2398630952381
365,-4.69375,-1.13,-2.78033854166667,389.213822916667,1.5988113,0.0280375,2.51736111111111E-05,3.53577083333333
7,-2.08571428571429,-0.377142857142857,-1.24690476190476,395.503616071429,0.791770628571429,0.0176699404761905,8.26719576719577E-07,2.78175595238095
14,-5.23,-1.04142857142857,-2.96931547619048,404.400410714286,3.53800517142857,0.0426907738095238,4.96031746031746E-06,3.40584821428571
21,-3.90285714285714,0.937142857142857,-1.62669642857143,397.001925595238,2.88899331428571,0.0444050595238095,1.96759259259259E-05,3.81105952380952
28,-11.6357142857143,-5.62,-8.9128869047619,405.374017857143,4.54993765714286,0.0446127976190476,3.80291005291005E-06,3.20088392857143
35,-6.64,-0.0942857142857143,-3.0775,401.454958333333,5.43093942857143,0.107607738095238,0,2.23902083333333
42,-3.35571428571429,-0.354285714285714,-1.83473214285714,395.684440476191,3.21598594285714,0.0264940476190476,3.85251322751323E-05,3.58524404761905
49,-1.74571428571429,1.77142857142857,0.113809523809524,394.029556547619,3.95156211428571,0.0644029761904762,1.50462962962963E-05,3.18952083333333
56,-3.51857142857143,-1.17571428571429,-2.51404761904762,393.196970238095,2.93718137142857,0.021316369047619,1.43849206349206E-05,3.54128571428571
63,-5.39857142857143,-1.88142857142857,-3.76681547619048,393.90074702381,5.82927068571429,0.0386226190476191,1.85185185185185E-05,3.23969642857143
70,-3.78428571428571,1.20714285714286,-1.2078869047619,393.856994047619,6.13478777142857,0.0563985119047619,6.13425925925926E-05,3.27691964285714
77,-5.90571428571429,-3.30285714285714,-4.71011904761905,395.68662797619,6.53282202857143,0.0311443452380952,1.48809523809524E-06,2.94771726190476
84,-2.14714285714286,4.64285714285714,0.825565476190476,391.452410714286,11.9184955714286,0.146994047619048,1.28968253968254E-05,2.26613095238095
91,6.29714285714286,11.3871428571429,8.81080357142857,388.536369047619,8.09399314285714,0.193182142857143,6.33730158730159E-05,4.11934821428571
98,1.71285714285714,7.9,4.69630952380952,390.303095238095,14.4507774857143,0.308341666666667,1.50462962962963E-05,3.36791071428571
105,2.12,7.41142857142857,4.76315476190476,389.701726190476,10.5261639428571,0.23375,1.38888888888889E-05,3.08872023809524
112,6.69714285714286,13.3657142857143,10.1932142857143,388.558630952381,13.6962370285714,0.442021130952381,2.23214285714286E-05,2.62965476190476
119,6.02428571428571,12.3542857142857,9.18148809523809,391.207461309524,11.5254,0.26278869047619,3.67063492063492E-05,2.1335505952381
126,7.17,16.2742857142857,11.6928273809524,387.138392857143,22.1923162285714,0.657883928571429,5.62169312169312E-06,2.84200297619048
133,10.8842857142857,19.1857142857143,15.083005952381,386.735758928571,23.9318238857143,0.957235119047619,8.26719576719577E-06,3.01286011904762
140,9.46142857142857,15.2257142857143,12.3477976190476,386.816547619048,13.6114223142857,0.33133869047619,3.45568783068783E-05,3.34378571428571
147,7.41714285714286,13.59,10.4016666666667,385.302943452381,12.8920389428571,0.268878273809524,7.40740740740741E-05,3.95469345238095
154,5.34,11.1214285714286,7.94172619047619,384.717380952381,16.2075186,0.219278869047619,5.29100529100529E-05,3.35615178571429
161,9.70285714285714,15.7214285714286,12.9160119047619,377.027532738095,21.5956054285714,0.65790625,2.1494708994709E-06,2.1938005952381
168,15.0328571428571,23.0857142857143,19.20875,378.286101190476,24.7166732571429,0.937839583333333,2.1494708994709E-06,2.28061011904762
175,13.8885714285714,21.9842857142857,18.0436904761905,379.679821428571,23.3172403714286,0.676719940476191,1.66997354497355E-05,2.72641964285714
182,13.3757142857143,21.2857142857143,17.3956845238095,380.622410714286,21.1685978571429,0.542417261904762,2.44708994708995E-05,2.53602083333333
189,16.4442857142857,24.3257142857143,20.3915178571429,380.851610119048,23.5826992285714,0.914081547619048,1.47156084656085E-05,2.54111011904762
196,16.0557142857143,24.1485714285714,19.845744047619,381.191339285714,23.0672900571429,0.798454166666667,2.1494708994709E-06,2.52331547619048
203,19.1585714285714,27.9657142857143,23.8118452380952,380.046309523809,27.2903703428571,1.7983375,3.30687830687831E-07,2.25761011904762
210,18.2785714285714,27.9057142857143,23.0369345238095,387.657202380952,19.5604081714286,1.21373482142857,1.66997354497354E-05,2.30057142857143
217,12.8785714285714,20.4842857142857,16.4433035714286,380.915407738095,15.8342281714286,0.504089285714286,6.69642857142857E-05,2.76754464285714
224,11.5871428571429,16.7557142857143,14.0231547619048,378.225744047619,12.3408745714286,0.330636011904762,2.48015873015873E-05,2.91541369047619
231,12.2457142857143,18.7671428571429,15.3482738095238,375.624244047619,12.9205293428571,0.434796726190476,3.58796296296296E-05,2.80155357142857
238,11.9,17.3185714285714,14.0278273809524,377.906785714286,12.8483002285714,0.281079166666667,6.08465608465609E-05,3.14406547619048
245,10.4971428571429,16.8714285714286,13.0580357142857,378.751758928571,12.95316,0.29546875,3.37301587301587E-05,3.72630654761905
252,12.4842857142857,19.5171428571429,15.9600892857143,379.823005952381,14.4885720857143,0.447844642857143,2.67857142857143E-05,3.61847321428571
259,13.7357142857143,23.29,18.5913392857143,378.462398809524,17.3282888571429,0.946660119047619,0,2.40275
266,12.5642857142857,20.7142857142857,16.4615476190476,385.28337797619,14.1875251714286,0.619147321428571,9.92063492063492E-07,2.30917261904762
273,12.6371428571429,18.7728571428571,15.5823511904762,386.934958333333,10.5189968571429,0.4437875,5.62169312169312E-06,1.99358333333333
280,9.76857142857143,13.0228571428571,11.5102976190476,385.635092261905,4.88884037142857,0.143538095238095,4.86111111111111E-05,3.71304761904762
287,8.81857142857143,14.73,11.8254761904762,390.129360119048,8.80447062857143,0.222680357142857,8.26719576719577E-07,2.77809226190476
294,7.49142857142857,13.1057142857143,9.96452380952381,388.664761904762,7.03251488571429,0.269369642857143,6.61375661375661E-07,3.19850297619048
301,10.6342857142857,15.0314285714286,12.9655357142857,388.403919642857,5.02453851428571,0.32461130952381,2.57936507936508E-05,3.79890476190476
308,2.62,7.84,5.20145833333333,386.635654761905,4.57440428571429,0.169017857142857,2.61243386243386E-05,4.06431845238095
315,4.11,8.07,6.11702380952381,391.1616875,4.1105232,0.160574702380952,2.36441798941799E-05,4.53852976190476
322,6.96,11.0928571428571,8.8647619047619,390.40693452381,3.18691851428571,0.196126488095238,3.37301587301587E-05,4.04125595238095
329,4.78428571428571,8.85428571428571,6.64794642857143,391.060011904762,2.17136982857143,0.169802976190476,2.74470899470899E-05,3.51298511904762
336,3.43142857142857,8.08428571428571,6.0833630952381,400.377351190476,3.37750122857143,0.111649107142857,0,3.00222321428571
343,5.38285714285714,9.33571428571429,7.39511904761905,389.925464285714,2.01511388571429,0.199842857142857,1.43849206349206E-05,4.49925892857143
350,2.10285714285714,5.41857142857143,3.63949404761905,395.236758928571,1.91651451428571,0.103884226190476,2.39748677248677E-05,5.13903869047619
357,0.964285714285714,2.93857142857143,1.96916666666667,394.6658125,1.30858791428571,0.0635943452380952,9.92063492063492E-07,2.16508333333333
365,-1.16875,2.61525,0.603572916666667,397.3465234375,2.345679,0.06343515625,1.07060185185185E-05,3.03770833333333
7,3.14714285714286,5.93571428571429,4.4641369047619,390.666267857143,1.00461522857143,0.0728032738095238,3.35648148148148E-05,4.62531845238095
14,4.42714285714286,8.27571428571429,6.72613095238095,388.72819047619,2.12540785714286,0.17013244047619,3.25727513227513E-05,5.61411904761905
21,2.47285714285714,7.33857142857143,5.09994047619048,392.106,2.0843442,0.142494642857143,6.26653439153439E-05,5.5954494047619
28,-6.06428571428571,-1.96,-3.66791666666667,393.697202380952,2.44630877142857,0.0596383928571429,1.7526455026455E-05,4.46040476190476
35,2.43,5.12142857142857,3.78919642857143,390.494395833333,3.15639822857143,0.102908035714286,1.33928571428571E-05,3.99911607142857
42,-2.34285714285714,1.34571428571429,-0.374970238095238,399.006199404762,1.88102931428571,0.0391357142857143,2.66203703703704E-05,2.82943452380952
49,1.69428571428571,5.74857142857143,3.54125,393.629321428571,5.03363777142857,0.113924404761905,2.69510582010582E-05,3.135875
56,2.81714285714286,6.74571428571429,4.73910714285714,396.533601190476,4.90108834285714,0.151331845238095,8.10185185185185E-06,2.58698214285714
63,2.09,6.69571428571429,4.16666666666667,391.571901785714,4.99159645714286,0.123483035714286,5.78703703703704E-05,4.43554464285714
70,3.05857142857143,8.88428571428571,5.87175595238095,390.621845238095,9.28321174285714,0.257872023809524,1.20701058201058E-05,3.29428571428571
77,4.45428571428571,10.18,7.53964285714286,391.410803571429,10.7273005714286,0.337341964285714,2.13293650793651E-05,3.13512797619048
84,-0.414285714285714,4.56857142857143,1.81619047619048,392.650238095238,7.26644957142857,0.113219345238095,6.29960317460317E-05,3.53701488095238
91,3.33285714285714,12.1657142857143,7.65300595238095,393.969613095238,15.3018732857143,0.435483035714286,3.47222222222222E-06,3.13266666666667
98,2.75142857142857,10.21,6.50321428571429,391.988601190476,14.2269040285714,0.372284523809524,3.47222222222222E-06,3.06172321428571
105,7.76714285714286,16.47,12.0878571428571,392.895517857143,17.6098710857143,0.591531845238095,0,3.2740119047619
112,4.70428571428571,14.3114285714286,9.95464285714286,388.70193452381,21.0806483142857,0.652299404761905,0,2.77260714285714
119,11.2314285714286,19.4871428571429,15.5289583333333,388.29950297619,22.326777,0.855300595238095,7.10978835978836E-06,2.51202678571429
126,6.37714285714286,16.1542857142857,11.5378273809524,388.203154761905,25.9495714285714,0.800606547619048,0,3.16688392857143
133,8.44857142857143,14.7071428571429,11.6048214285714,388.899851190476,11.2135669714286,0.328883630952381,7.83730158730159E-05,4.19983928571429
140,7.54285714285714,15.2228571428571,11.5808035714286,389.012410714286,17.7419360571429,0.378384821428571,3.65410052910053E-05,3.3096755952381
147,14.44,23.4571428571429,19.0851785714286,387.472297619048,21.8277833142857,0.707582142857143,6.33267195767196E-05,2.44991666666667
154,9.25857142857143,14.7257142857143,12.2937202380952,389.534970238095,14.9109606,0.328191369047619,8.49867724867725E-05,2.74035714285714
161,14.8985714285714,22.5985714285714,18.6736011904762,387.641098214286,22.6082751428571,0.638617857142857,6.61375661375661E-07,2.50866071428571
168,14.1142857142857,21.6957142857143,17.724494047619,396.188392857143,20.6370082285714,0.607710416666667,3.76984126984127E-05,2.79459821428571
175,12.5414285714286,20.3942857142857,16.384880952381,391.506860119048,18.1431516857143,0.4510375,5.4728835978836E-05,2.82557738095238
182,10.25,16.5328571428571,13.3720238095238,382.385029761905,16.2048515142857,0.396295833333333,1.91798941798942E-05,3.90199702380952
189,11.38,16.7214285714286,13.8312797619048,381.883541666667,16.3547231142857,0.395030952380952,2.56283068783069E-05,3.791125
196,12.7128571428571,20.2457142857143,16.2941666666667,387.413125,18.4834545428571,0.631379166666667,4.31547619047619E-05,3.10135714285714
203,16.8985714285714,23.8042857142857,19.9399702380952,387.101038690476,18.7372298571429,0.940495535714286,6.20039682539683E-05,2.81293154761905
210,12.5485714285714,18.8571428571429,15.8953273809524,378.734761904762,14.6023122857143,0.542514285714286,7.35780423280423E-05,3.58710416666667
217,10.9771428571429,18.4114285714286,14.4434523809524,376.386160714286,18.3720144857143,0.564524404761905,8.26719576719577E-06,2.82124107142857
224,13.8114285714286,20.2071428571429,16.7842857142857,381.693898809524,13.4222626285714,0.422620833333333,0.000156415343915344,2.43491369047619
231,13.3985714285714,20.3514285714286,16.9366071428571,377.370592261905,15.7240069714286,0.640907440476191,3.47222222222222E-06,2.89966666666667
238,13.6328571428571,19.9214285714286,16.6572321428571,382.460958333333,15.5518534285714,0.472968452380952,2.48015873015873E-05,2.36191964285714
245,10.2157142857143,15.5114285714286,12.7595535714286,380.430931547619,14.5511259428571,0.379009821428571,5.45634920634921E-06,2.6154494047619
252,8.56428571428571,13.3257142857143,10.6690476190476,380.087827380952,8.63199128571429,0.190603273809524,3.02579365079365E-05,3.41561011904762
259,8.88,14.3271428571429,11.5068452380952,379.721568452381,12.0712584857143,0.301470238095238,2.36441798941799E-05,3.12883928571429
266,8.61857142857143,16.5485714285714,12.398869047619,381.499666666667,13.2042805714286,0.440864285714286,1.96759259259259E-05,3.16522321428571
273,9.18142857142857,13.1614285714286,11.0894642857143,386.505258928571,7.10061737142857,0.227048214285714,0.000215939153439153,3.37721428571429
280,8.92857142857143,13.02,10.9228571428571,396.352526785714,7.2975762,0.132435416666667,1.81878306878307E-06,1.96195238095238
287,5.68857142857143,11.2142857142857,8.42267857142857,390.75387797619,8.19642471428571,0.191225595238095,0,2.20413392857143
294,4.23,9.59428571428571,6.83514880952381,387.196755952381,7.42520005714286,0.205566964285714,2.1494708994709E-05,3.13728571428571
301,2.41,4.75428571428571,3.47919642857143,401.658800595238,3.24595028571429,0.0602282738095238,5.62169312169312E-06,2.99854761904762
308,4.97571428571429,8.1,6.50145833333333,402.753720238095,3.43511151428571,0.100037797619048,7.27513227513228E-06,3.13975595238095
315,2.03142857142857,5.86571428571429,3.5408630952381,388.291538690476,2.45663485714286,0.0753934523809524,0.000102843915343915,4.40339285714286
322,-1.24571428571429,1.14857142857143,0.0219047619047619,397.3529375,1.50232885714286,0.0240151785714286,2.28174603174603E-05,3.1526755952381
329,0.824285714285714,4.83,2.754375,399.68162797619,2.47181297142857,0.106696130952381,2.39748677248677E-05,2.8393869047619
336,0.472857142857143,3.25857142857143,1.65276785714286,393.062488095238,2.12062088571429,0.0621660714285714,2.69510582010582E-05,4.71321130952381
